timestamp,rssi,sc0_re,sc0_im,sc1_re,sc1_im,sc2_re,sc2_im,sc3_re,sc3_im,sc4_re,sc4_im,sc5_re,sc5_im,sc6_re,sc6_im,sc7_re,sc7_im,sc8_re,sc8_im,sc9_re,sc9_im,sc10_re,sc10_im,sc11_re,sc11_im,sc12_re,sc12_im,sc13_re,sc13_im,sc14_re,sc14_im,sc15_re,sc15_im,sc16_re,sc16_im,sc17_re,sc17_im,sc18_re,sc18_im,sc19_re,sc19_im,sc20_re,sc20_im,sc21_re,sc21_im,sc22_re,sc22_im,sc23_re,sc23_im,sc24_re,sc24_im,sc25_re,sc25_im,sc26_re,sc26_im,sc27_re,sc27_im,sc28_re,sc28_im,sc29_re,sc29_im,sc30_re,sc30_im,sc31_re,sc31_im,sc32_re,sc32_im,sc33_re,sc33_im,sc34_re,sc34_im,sc35_re,sc35_im,sc36_re,sc36_im,sc37_re,sc37_im,sc38_re,sc38_im,sc39_re,sc39_im,sc40_re,sc40_im,sc41_re,sc41_im,sc42_re,sc42_im,sc43_re,sc43_im,sc44_re,sc44_im,sc45_re,sc45_im,sc46_re,sc46_im,sc47_re,sc47_im,sc48_re,sc48_im,sc49_re,sc49_im,sc50_re,sc50_im,sc51_re,sc51_im,sc52_re,sc52_im,sc53_re,sc53_im,sc54_re,sc54_im,sc55_re,sc55_im,sc56_re,sc56_im,sc57_re,sc57_im,sc58_re,sc58_im,sc59_re,sc59_im,sc60_re,sc60_im,sc61_re,sc61_im,sc62_re,sc62_im,sc63_re,sc63_im
11,-35,16.437855,3.6758237,16.459234,4.53906,16.309332,5.3717227,16.002493,6.156428,15.557616,6.8795967,14.996946,7.532046,14.344777,8.1093,13.626086,8.611583,12.865204,9.043518,12.0845785,9.413541,11.303732,9.733071,10.538444,10.015503,9.800202,10.275082,9.095962,10.525724,8.428204,10.779881,7.79529,11.047488,7.192074,11.335113,6.6107354,11.645313,6.0417604,11.976268,5.4750147,12.321717,4.9008236,12.671191,4.310996,13.010546,3.6997144,13.322748,3.0642421,13.5889,2.4053745,13.789383,1.7276434,13.905123,1.0392153,13.918837,0.35151702,13.816232,-0.3214012,13.587041,-0.9637222,13.225879,-1.5588943,12.732783,-2.0907495,12.113508,-2.5446699,11.379464,-2.9086995,10.547328,-3.1745396,9.638361,-3.3383555,8.677434,-3.4013476,7.6918545,-3.370026,6.7100105,-3.2561839,5.7599583,-3.076541,4.868004,-2.8520918,4.0573516,-2.607166,3.346934,-2.3682652,2.7504401,-2.1627376,2.275661,-2.0173461,1.9241108,-1.9568369,1.6910297,-2.0025623,1.5656952,-2.1712642,1.5320796,-2.4740589,1.5697781,-2.915716,1.655174,-3.494244,1.762768,-4.2008414,1.8665954,-5.020177,1.9416485,-5.931046,1.9652305,-6.9073153,1.9181544,-7.91911,1.7857269,-8.93425,1.5584595,-9.919736,1.2324781,-10.843337,0.8095916,-11.675089,0.29704085,-12.388655,-0.29305246,-12.9625435,-0.9445361,-13.380984,-1.6382552,-13.634556,-2.353279
12,-35,16.62949,4.0695143,16.596182,4.9360228,16.392363,5.764941,16.033659,6.539457,15.540036,7.2467647,14.934581,7.878605,14.242165,8.431515,13.488082,8.906757,12.696718,9.309956,11.890353,9.650453,11.088141,9.940436,10.3053465,10.193893,9.552847,10.425464,8.836947,10.649256,8.159504,10.877711,7.518315,11.120588,6.9077916,11.384132,6.3198166,11.670474,5.7447476,11.977328,5.172498,12.29797,4.5936117,12.621523,4.000265,12.933548,3.387124,13.216866,2.7520077,13.452607,2.0962913,13.621386,1.4250551,13.704557,0.74693054,13.6854725,0.07367348,13.550623,-0.5805141,13.290675,-1.1998748,12.901239,-1.7681476,12.383385,-2.2696939,11.743861,-2.6906521,10.994965,-3.020028,10.154112,-3.2506483,9.243076,-3.379922,8.287003,-3.4103434,7.3131757,-3.3497093,6.3496633,-3.2110152,5.4239135,-3.0120425,4.5613327,-2.774637,3.7839897,-2.523715,3.1094773,-2.2860715,2.5500169,-2.0890203,2.11186,-1.9589574,1.7949911,-1.9199399,1.5932013,-1.9923371,1.4944764,-2.191649,1.4817116,-2.5275571,1.5336998,-3.0032666,1.626334,-3.6151621,1.7339586,-4.352846,1.8307962,-5.1994843,1.8923556,-6.1325493,1.8967594,-7.1248093,1.8258951,-8.145582,1.6663461,-9.162203,1.4100347,-10.141518,1.0545554,-11.051489,0.60317296,-11.862665,0.06449569,-12.549515,-0.5481405,-13.091593,-1.2175807,-13.474357,-1.9239215,-13.689734,-2.6457682
13,-34,16.795536,4.467975,16.706657,5.3347964,16.448503,6.1570125,16.037945,6.9184494,15.495981,7.6071386,14.846498,8.215802,14.114894,8.742025,13.326721,9.188137,12.506372,9.560774,11.675897,9.870184,10.854042,10.129319,10.055511,10.352742,9.290548,10.555465,8.564785,10.751765,7.8794327,10.954051,7.231726,11.171878,6.6156363,11.411152,6.0227513,11.673571,5.4433146,11.956374,4.867292,12.252375,4.2854543,12.550304,3.6903467,12.83544,3.0771153,13.090473,2.4441223,13.296585,1.7933033,13.434643,1.1302602,13.486455,0.4640527,13.436004,-0.19327493,13.270588,-0.8274152,12.981785,-1.422718,12.5661955,-1.96326,12.025891,-2.4339733,11.368568,-2.82179,10.607372,-3.1167014,9.760384,-3.3126748,8.849834,-3.4083598,7.901058,-3.4075334,6.941253,-3.3192468,5.9980965,-3.1576533,5.0983543,-2.9415362,4.266482,-2.6935146,3.5233653,-2.439024,2.8852346,-2.2050595,2.3628247,-2.0188148,1.9608544,-1.9062363,1.6778015,-1.8906112,1.5060484,-1.9912549,1.4323432,-2.2223718,1.4385749,-2.5921676,1.5028143,-3.1022575,1.6005492,-3.7474003,1.7060587,-4.5156126,1.7938396,-5.388597,1.8400018,-6.3425417,1.8235594,-7.3491898,1.7275386,-8.37712,1.5398465,-9.393259,1.2538437,-10.36439,0.8686087,-11.258747,0.38885552,-12.047472,-0.1754618,-12.70591,-0.80983084,-13.214717,-1.4961445,-13.560633,-2.2138114,-13.736957,-2.9410396
14,-34,16.935095,4.86976,16.789976,5.733869,16.477272,6.5463853,16.015076,7.2918477,15.425387,7.959187,14.73283,8.5421505,13.96328,9.039412,13.14249,9.454387,12.294801,9.794737,11.441987,10.071621,10.602327,10.298735,9.789942,10.491201,9.014393,10.66438,8.280623,10.832689,7.589193,11.008485,6.9367676,11.201093,6.316875,11.416058,5.7208204,11.654636,5.1387353,11.913585,4.560655,12.185264,3.977579,12.458012,3.382424,12.716836,2.770811,12.944322,2.1416354,13.121719,1.4973729,13.230166,0.8441171,13.251937,0.19132261,13.171663,-0.44871944,12.977442,-1.0616404,12.661763,-1.631943,12.222193,-2.1440852,11.661776,-2.5836105,10.9891205,-2.9382749,10.218156,-3.199079,9.367577,-3.3611405,8.46,-3.4243453,7.5208836,-3.3937323,6.577259,-3.2795713,5.656346,-3.097129,4.7841697,-2.8661237,3.9841814,-2.609881,3.2760413,-2.3542652,2.6745915,-2.1263924,2.1890757,-1.9532484,1.8226883,-1.860244,1.5724274,-1.8698238,1.4293132,-2.00018,1.3789141,-2.2641733,1.4021885,-2.6684928,1.4765639,-3.2131493,1.5772135,-3.8912747,1.6784393,-4.6893225,1.7551013,-5.587563,1.7839903,-6.5609603,1.7450848,-7.580291,1.6226072,-8.613478,1.4058313,-9.627117,1.0895828,-10.588015,0.6744311,-11.464763,0.16653019,-12.229169,-0.422847,-12.857523,-1.0780532,-13.331648,-1.7800826,-13.639597,-2.5077198,-13.776075,-3.2388432
15,-34,17.047388,5.2733755,16.845568,6.1316967,16.47832,6.9314966,15.964915,7.658096,15.328316,8.301387,14.593834,8.856188,13.787762,9.322294,12.935991,9.704229,12.0627575,10.010687,11.189498,10.253729,10.33399,10.447786,9.509711,10.608516,8.725529,10.751603,7.985675,10.891579,7.290038,11.040711,6.634718,11.208081,6.012797,11.39885,5.415309,11.613823,4.8322825,11.849267,4.2538295,12.097078,3.6711848,12.345226,3.0776417,12.578457,2.4692857,12.779263,1.8455378,12.928982,1.2093931,13.009044,0.56740654,13.002199,-0.07060272,12.893735,-0.69214207,12.672551,-1.2828186,12.332032,-1.8273363,11.8707,-2.3105764,11.29253,-2.7187257,10.607002,-3.0403984,9.828777,-3.2676175,8.977103,-3.3966599,8.074912,-3.4286368,7.1477156,-3.3698275,6.2223086,-3.2316844,5.3253913,-3.0305295,4.482182,-2.7869532,3.7150803,-2.5249171,3.0424943,-2.2706282,2.4778492,-2.0512378,2.0288956,-1.8934386,1.6973212,-1.822026,1.4786758,-1.8585249,1.3626652,-2.019947,1.333745,-2.3177562,1.3720149,-2.7570982,1.454346,-3.336363,1.5556839,-4.047064,1.6504446,-4.8741136,1.7139375,-5.796395,1.7237141,-6.7877016,1.6607856,-7.8179164,1.5106255,-8.85438,1.2639124,-9.86345,0.9169596,-10.812036,0.4718302,-11.669166,-0.063896425,-12.4074,-0.6776593,-13.004035,-1.3527215,-13.442108,-2.0692363,-13.711036,-2.8054283,-13.806951,-3.5389202
16,-33,17.13177,5.677287,16.873007,6.526709,16.451427,7.31077,15.887463,8.015644,15.20497,8.632237,14.429899,9.1564865,13.588897,9.589341,12.707943,9.936448,11.811093,10.207535,10.919407,10.415558,10.050098,10.575667,9.215979,10.704035,8.425179,10.81664,7.681203,10.928092,6.9832625,11.050551,6.3268805,11.192817,5.704708,11.359659,5.107508,11.551403,4.5252185,11.763831,3.9480362,11.98838,3.3674412,12.212642,2.7770982,12.421127,2.1735625,12.596243,1.5567595,12.71944,0.93018377,12.772448,0.30083275,12.738508,-0.3211554,12.603573,-0.9231134,12.357332,-1.4906781,11.994063,-2.008787,11.513209,-2.462784,10.919657,-2.8395402,10.2237,-3.1285439,9.440685,-3.3228633,8.590344,-3.419929,7.695865,-3.4220707,6.782738,-3.336778,5.877458,-3.1766422,5.006137,-2.9589891,4.1931353,-2.7052138,3.4597573,-2.4398303,2.8231173,-2.1893158,2.2952237,-1.980765,1.8823284,-1.8404931,1.5846311,-1.7926036,1.396275,-1.8576324,1.3057039,-2.0513473,1.2963247,-2.3837755,1.347459,-2.8584917,1.4355066,-3.4722595,1.535276,-4.214984,1.6213876,-5.070063,1.6696826,-6.01504,1.6585518,-7.0226054,1.5701058,-8.061811,1.3911179,-9.099501,1.113708,-10.101882,0.7356931,-11.03605,0.2606283,-11.871556,-0.30250037,-12.58178,-0.9398791,-13.145094,-1.6337309,-13.545805,-2.363428,-13.774717,-3.1067042,-13.829416,-3.8409965
17,-33,17.187712,6.0799274,16.871986,6.9173203,16.396517,7.6826315,15.78284,8.362956,15.055671,8.95027,14.241534,9.441668,13.367371,9.839284,12.459173,10.149897,11.54077,10.38427,10.632779,10.55625,9.751813,10.68168,8.9099655,10.777215,8.114616,10.859104,7.368514,10.942004,6.6701875,11.037933,6.0145817,11.15539,5.3939185,11.298719,4.7987003,11.467765,4.2187867,11.657808,3.6444666,11.859831,3.0674725,12.061056,2.4818442,12.245767,1.8845978,12.396301,1.2761544,12.494239,0.660489,12.521622,0.045009147,12.462192,-0.5598548,12.302569,-1.1413049,12.033236,-1.6850414,11.649343,-2.1762798,11.151232,-2.600862,10.544657,-2.946371,9.840689,-3.203194,9.055299,-3.3654528,8.20865,-3.4317307,7.324106,-3.4055588,6.42708,-3.2956066,5.5436964,-3.1155586,4.6994166,-2.883686,3.9176943,-2.6221209,3.2186983,-2.3558512,2.6182234,-2.1115353,2.1268437,-1.9161347,1.74933,-1.7955052,1.4844179,-1.772974,1.3248793,-1.8680233,1.2579558,-2.0951266,1.2660785,-2.4628332,1.3278702,-2.9731264,1.4193469,-3.621138,1.5152698,-4.395182,1.590551,-5.277182,1.6216514,-6.243387,1.5878729,-7.265444,1.4724858,-8.311661,1.2636145,-9.348468,0.9548479,-10.341995,0.5455179,-11.259622,0.04066673,-12.071498,-0.54933697,-12.751899,-1.2094662,-13.2803335,-1.9209564,-13.64242,-2.6624615,-13.830397,-3.411296,-13.843306,-4.144783
18,-33,17.214832,6.479712,16.84234,7.30194,16.313635,8.045519,15.651307,8.698523,14.880875,9.254057,14.029374,9.710407,13.123971,10.070916,12.190613,10.343507,11.252837,10.539979,10.330765,10.675045,9.440355,10.7652235,8.5929575,10.827626,7.795161,10.878729,7.0489492,10.933211,6.352156,11.002915,5.69915,11.096007,5.0817327,11.216393,4.4901514,11.363414,3.9141996,11.53184,3.34427,11.712203,2.7723534,11.891368,2.192866,12.0533905,1.6032803,12.180563,1.004501,12.254599,0.40096378,12.25787,-0.19953991,12.174633,-0.78632015,11.992167,-1.3464849,11.701747,-1.8658358,11.2993765,-2.3299034,10.786272,-2.7250621,10.169019,-3.0396333,9.459417,-3.2649224,8.674009,-3.3961082,7.8333154,-3.4329252,6.960829,-3.3800838,6.081803,-3.2473948,5.2219357,-3.049594,4.405983,-2.805836,3.6564398,-2.5389113,2.9923005,-2.2742147,2.4280286,-2.0384974,1.9727534,-1.8585014,1.6297761,-1.7595409,1.396397,-1.7640991,1.2640663,-1.8905373,1.2188823,-2.1519842,1.2423749,-2.5554786,1.3125495,-3.1013968,1.4051275,-3.7832417,1.4949135,-4.5877547,1.5572009,-5.495425,1.5691483,-6.4812675,1.5110415,-7.515949,1.3673737,-8.567115,1.1276568,-9.60086,0.7869744,-10.583336,0.34618556,-11.48228,-0.18819149,-12.268531,-0.80444163,-12.917324,-1.48636,-13.409367,-2.21425,-13.731636,-2.966121,-13.877822,-3.7189384,-13.848445,-4.449982
19,-32,17.212872,6.87504,16.78404,7.6789823,16.202967,8.397886,15.4932575,9.020874,14.681162,9.542219,13.79417,9.961447,12.859603,10.2831135,11.903297,10.516304,10.948438,10.67384,10.01459,10.771286,9.117021,10.825812,8.266291,10.854947,7.4681735,10.875365,6.723877,10.901731,6.030527,10.945673,5.381922,11.015002,4.7694445,11.113157,4.1831045,11.238964,3.6126382,11.3866825,3.0485518,11.546382,2.4831018,11.704573,1.9110845,11.845103,1.330423,11.950228,0.7424949,12.001812,0.15217577,11.982564,-0.43238437,11.877259,-1.0002676,11.673845,-1.5385227,11.364371,-2.033089,10.945682,-2.4698474,10.419841,-2.8357358,9.794221,-3.1198363,9.081306,-3.3143883,8.298153,-3.415634,7.4655895,-3.424444,6.607156,-3.3466854,5.7478943,-3.1932764,4.9130106,-2.979949,4.1265016,-2.7266777,3.40986,-2.4568439,2.780876,-2.196162,2.2526612,-1.9713976,1.832904,-1.8089898,1.5234505,-1.7336335,1.320202,-1.766895,1.2133367,-1.9259571,1.1878749,-2.222557,1.2245202,-2.662194,1.3007463,-3.2436256,1.3920693,-3.9587355,1.4734274,-4.7927217,1.520581,-5.7246776,1.511467,-6.728442,1.4274244,-7.773781,1.2542205,-8.82775,0.9827972,-9.856203,0.60975474,-10.825397,0.13747695,-11.703513,-0.42605838,-12.462156,-1.0678142,-13.077594,-1.7704631,-13.531786,-2.5134382,-13.813107,-3.274165,-13.916729,-4.0293345,-13.844652,-4.756264
20,-32,17.181711,7.2643113,16.69719,8.046876,16.06483,8.738222,15.309204,9.328581,14.457235,9.813442,13.536785,10.193593,12.575273,10.474835,11.598354,10.667405,10.628794,10.785138,9.685553,10.844433,8.7831545,10.863073,7.931339,10.85898,7.1350455,10.848988,6.3946757,10.847696,5.706658,10.8665,5.064216,10.912819,4.4583235,10.989603,3.8787663,11.095145,3.3152328,11.223186,2.7583582,11.363334,2.2006695,11.501751,1.6373465,11.622087,1.0667583,11.706568,0.49074322,11.737223,-0.08540094,11.697112,-0.65319157,11.571533,-1.201513,11.349097,-1.7173886,11.022622,-2.1869297,10.589772,-2.5964003,10.053425,-2.933329,9.421709,-3.1875815,8.707739,-3.3523412,7.929032,-3.4249117,7.1066556,-3.4072883,6.264147,-3.3064668,5.4262657,-3.1344347,4.617671,-2.9078593,3.8615496,-2.647474,3.1783504,-2.3771818,2.584639,-2.1229289,2.0921535,-1.9114168,1.7071548,-1.7687008,1.4300526,-1.7187805,1.2553877,-1.782236,1.172121,-1.9750141,1.1642629,-2.3074253,1.2117689,-2.783401,1.2916679,-3.4000747,1.3793612,-4.147725,1.4500079,-5.0100384,1.4799216,-5.964761,1.4478961,-6.9846187,1.3363898,-8.038549,1.1324892,-9.09311,0.828606,-10.113988,0.42287278,-11.067642,-0.080808274,-11.922787,-0.6730211,-12.65186,-1.3394352,-13.232235,-2.0616612,-13.647171,-2.8183243,-13.886484,-3.5863316,-13.946843,-4.342174,-13.831737,-5.063292
21,-32,17.121374,7.6459365,16.582024,8.404075,15.899677,9.065055,15.099795,9.62027,14.209908,10.066475,13.258195,10.4057455,12.272086,10.645132,11.276993,10.796025,10.2952,10.873263,9.345011,10.8940525,8.440153,10.876758,7.589518,10.839651,6.7971807,10.799687,6.062736,10.771371,5.3819017,10.765816,4.7473354,10.790024,4.1496115,10.846435,3.5783024,10.932793,3.0230646,11.042309,2.4746735,11.164129,1.925937,11.284075,1.3724184,11.385597,0.8129306,11.45092,0.24976051,11.462238,-0.3113899,11.402972,-0.86173,11.25895,-1.3899754,11.019439,-1.8831563,10.678019,-2.327588,10.233148,-2.709949,9.688494,-3.0183833,9.052894,-3.243558,8.340049,-3.3796082,7.5678797,-3.4248931,6.7576327,-3.3825195,5.9327793,-3.2605803,5.117743,-3.0720844,4.336576,-2.8345857,3.6116104,-2.5695055,2.962217,-2.301189,2.4037082,-2.055741,1.9464498,-1.8597155,1.5952795,-1.7387028,1.3491993,-1.7159324,1.2014314,-1.8109367,1.1397791,-2.0383775,1.147314,-2.4070957,1.203323,-2.9194412,1.2844793,-3.5709236,1.366158,-4.3502336,1.4238304,-5.239579,1.4344448,-6.2154164,1.3777264,-7.249425,1.237313,-8.309792,1.0016618,-9.362656,0.66467893,-10.373641,0.2260397,-11.309483,-0.30883873,-12.139513,-0.9291265,-12.837088,-1.6192499,-13.380738,-2.359804,-13.755081,-3.128671,-13.9514,-3.9023206,-13.967887,-4.657123,-13.8095045,-5.3707066
22,-32,17.03201,8.018339,16.438923,8.749065,15.708082,9.376961,14.865791,9.894635,13.940118,10.300146,12.959473,10.596878,11.95124,10.793147,10.940507,10.901488,9.949023,10.937724,8.99437,10.919833,8.089451,10.866735,7.242264,10.797009,6.456004,10.727686,5.7294474,10.673136,5.057599,10.644156,4.4325566,10.647299,3.8445091,10.684469,3.282828,10.752846,2.7371545,10.845099,2.198416,10.949918,1.6597091,11.05278,1.1169859,11.136961,0.5694971,11.18467,0.01996923,11.178298,-0.52550995,11.10163,-1.057865,10.941016,-1.5656718,10.686392,-2.0359967,10.332071,-2.455392,9.877299,-2.8109748,9.326488,-3.0915287,8.689149,-3.2885368,7.9795184,-3.3970892,7.2158666,-3.4165998,6.4195666,-3.3512583,5.6139555,-3.210223,4.8230667,-3.0074809,4.070295,-2.76141,3.3770726,-2.4940543,2.7616634,-2.230122,2.2381043,-1.9958035,1.8153952,-1.8174173,1.4969571,-1.7200152,1.280419,-1.7259856,1.1577319,-1.8537533,1.1156027,-2.1166458,1.1362368,-2.5220046,1.1983373,-3.0705855,1.278309,-3.7562776,1.3515917,-4.566207,1.3940556,-5.4811473,1.3833662,-6.4763203,1.3002504,-7.522427,1.1295835,-8.58699,0.86123633,-9.635816,0.49063265,-10.634546,0.018997394,-11.550293,-0.54674983,-12.353083,-1.1943955,-13.01726,-1.907168,-13.522582,-2.6647067,-13.85506,-3.4442198,-14.007482,-4.2218146,-13.979562,-4.9738154,-13.777758,-5.6781225
23,-31,16.913904,8.379973,16.268381,9.080379,15.4907465,9.672574,14.608074,10.15044,13.648896,10.513365,12.641791,10.766071,11.614008,10.918135,10.590257,10.983232,9.591678,10.97814,8.635085,10.921585,7.7325077,10.832998,6.891026,10.731223,6.112935,10.633323,5.3961816,10.553493,4.73506,10.502172,4.121117,10.485435,3.5441668,10.504622,2.9933996,10.556336,2.4584541,10.632699,1.9304237,10.7219305,1.4027047,10.809183,0.87163985,10.877551,0.33691666,10.909262,-0.19831084,10.886887,-0.7275851,10.794591,-1.2415695,10.61926,-1.7287256,10.351473,-2.1761863,9.986281,-2.5707667,9.523677,-2.9000514,8.968798,-3.153483,8.331787,-3.3233697,7.627363,-3.4057615,6.874095,-3.4011092,6.093416,-3.314669,5.308483,-3.1566274,4.54288,-2.941897,3.8192954,-2.6896229,3.1582234,-2.4224007,2.5767937,-2.1652272,2.0877569,-1.9442937,1.6987427,-1.7856107,1.411782,-1.7136127,1.2231627,-1.749782,1.1236178,-1.9113762,1.0988207,-2.2103486,1.130189,-2.652516,1.1959263,-3.2370281,1.2722569,-3.9561663,1.3347753,-4.7955203,1.3598372,-5.7344756,1.3259044,-6.7470794,1.2147727,-7.8031325,1.01261,-8.869571,0.71073705,-9.911958,0.30611596,-10.89605,-0.19847824,-11.789414,-0.7946409,-12.562857,-1.4688092,-13.191781,-2.2030642,-13.657226,-2.9761503,-13.946641,-3.7646754,-14.054346,-4.544461,-13.981588,-5.2918663,-13.736292,-5.9851346
24,-31,16.767485,8.729335,16.07103,9.3966,15.248488,9.950597,14.327632,10.386528,13.337384,10.705139,12.306407,10.912501,11.261752,11.01946,10.227667,11.040808,9.22463,10.994257,8.268638,10.899245,7.3708024,10.775665,6.5372605,10.6425905,5.7693872,10.517063,5.064291,10.41306,4.4155645,10.340631,3.8142087,10.305326,3.249681,10.307914,2.7110066,10.344389,2.1878395,10.406322,1.6714538,10.481473,1.1555539,10.554654,0.63687974,10.608806,0.11555076,10.626159,-0.4048594,10.589502,-0.9175409,10.483377,-1.4129162,10.295193,-1.87936,10.016186,-2.3040972,9.642113,-2.6742344,9.173703,-2.9778438,8.616775,-3.205045,7.9820676,-3.3489819,7.284733,-3.4066606,6.5435805,-3.3795538,5.7800593,-3.2739618,5.0170827,-3.1010551,4.277731,-2.8766246,3.583947,-2.6205196,2.9552515,-2.355812,2.4076104,-2.107722,1.9524906,-1.9023521,1.5961509,-1.7653326,1.3392576,-1.7204094,1.1767992,-1.788093,1.0983446,-1.984422,1.0886017,-2.319934,1.1282773,-2.7989056,1.1951641,-3.4188757,1.2653941,-4.170529,1.3148046,-5.0379596,1.3203229,-5.999213,1.2612826,-7.0272255,1.1206126,-8.090973,0.88582265,-9.156896,0.5497177,-10.190398,0.11081178,-11.157444,-0.42657351,-12.026142,-1.0525708,-12.768165,-1.7523082,-13.360025,-2.506771,-13.78411,-3.2938771,-14.02935,-4.0897074,-14.091605,-4.8698754,-13.97366,-5.6108546,-13.684904,-6.2913103
25,-31,16.593296,9.06496,15.847623,9.696372,14.982248,10.209811,14.025563,10.601829,13.006812,10.874569,11.954663,11.03546,10.895889,11.0966015,9.854213,11.07389,8.849387,10.985944,7.8965406,10.85287,7.0058312,10.694984,6.18242,10.5315275,5.426753,10.379491,4.735099,10.252576,4.100348,10.160403,3.5129724,10.107979,2.9620855,10.095453,2.4365683,10.118216,1.9261082,10.167269,1.4221758,10.229908,0.9187952,10.290623,0.41310635,10.33219,-0.09433932,10.336874,-0.59955907,10.287674,-1.0954051,10.169511,-1.5720811,9.970334,-2.017898,9.682014,-2.4201996,9.301009,-2.7664056,8.828749,-3.0451002,8.271711,-3.2470918,7.64118,-3.3663654,6.9526978,-3.400878,6.225263,-3.3531134,5.4802833,-3.2303782,4.740374,-3.0447915,4.0280695,-2.8129644,3.3645196,-2.5553896,2.7682426,-2.295547,2.2540255,-2.058793,1.8320373,-1.8710808,1.5071912,-1.7575746,1.27881,-1.7412622,1.1406268,-1.8416213,1.081104,-2.073427,1.0840583,-2.4457724,1.1295671,-2.9613657,1.1950936,-3.6161456,1.2567707,-4.3992257,1.290768,-5.293231,1.2746624,-6.274926,1.1887347,-7.316209,1.0171081,-8.385312,0.74867976,-9.448257,0.3777653,-10.470395,-0.095558345,-11.417979,-0.66543305,-12.259744,-1.3205558,-12.968295,-2.044788,-13.52135,-2.8180804,-13.902668,-3.6175897,-14.102698,-4.418947,-14.118862,-5.197639,-13.95549,-5.930336,-13.6234045,-6.5961986
26,-31,16.39202,9.385446,15.5990305,9.978416,14.693066,10.4490795,13.703064,10.795377,12.658498,11.020868,11.587967,11.134343,10.517896,11.149153,9.471413,11.082276,8.467483,10.953196,7.520315,10.782649,6.6390796,10.591321,5.827942,10.3985815,5.0864015,10.221305,4.4098854,10.072886,3.7905953,9.96247,3.2184815,9.894483,2.6823413,9.868442,2.1709208,9.879102,1.6739691,9.9169,1.1831667,9.968658,0.6928673,10.018553,0.2006208,10.049207,-0.29259628,10.042925,-0.7823964,9.982921,-1.261309,9.854512,-1.7193421,9.646175,-2.1447604,9.35041,-2.5250554,8.96436,-2.8479793,8.490134,-3.1026473,7.9348307,-3.2805696,7.310239,-3.376573,6.6322465,-3.3895602,5.919988,-3.3230026,5.194774,-3.185186,4.478876,-2.9891286,3.7942364,-2.752213,3.1611748,-2.4955053,2.5971744,-2.2428267,2.1158395,-2.0195932,1.7260349,-1.851528,1.4313432,-1.7632598,1.2297786,-1.7769523,1.1138672,-1.9109939,1.0710273,-2.1788511,1.0842556,-2.5881426,1.1330829,-3.1400037,1.1947323,-3.8287756,1.2454256,-4.642025,1.2617493,-5.560957,1.2220134,-6.5611115,1.1075138,-7.6134205,0.9036254,-8.685454,0.600673,-9.74291,0.19450668,-10.751168,-0.31322986,-11.676867,-0.9151559,-12.4894495,-1.5985647,-13.162538,-2.3461003,-13.675094,-3.136738,-14.012319,-3.9469485,-14.166196,-4.751989,-14.135731,-5.5273023,-13.92678,-6.249832,-13.551589,-6.899314
27,-31,16.16445,9.68945,15.3262415,10.241527,14.382093,10.667352,13.361415,10.966296,12.293835,11.143352,11.2078,11.208671,10.129308,11.17684,9.080823,11.06589,8.080469,10.896134,7.1414895,10.688891,6.2720294,10.465171,5.47524,10.244411,4.749664,10.043326,4.089888,9.8749485,3.487433,9.747913,2.9317484,9.666029,2.4113307,9.628158,1.9148202,9.628406,1.4320424,9.6566305,0.95490766,9.699193,0.47811326,9.739947,-0.00037861205,9.761381,-0.4791627,9.74584,-0.953458,9.67677,-1.4154857,9.539885,-1.8550714,9.32418,-2.2604628,9.022789,-2.6193137,8.633511,-2.9197361,8.159118,-3.1513877,7.60729,-3.3064895,6.9902816,-3.3807132,6.3242803,-3.3738933,5.6285048,-3.2904692,4.924122,-3.1396697,4.23301,-2.9353693,3.5764744,-2.6956615,2.9739728,-2.442124,2.441934,-2.1988401,1.9927573,-1.9912239,1.6340258,-1.844681,1.3679978,-1.7832439,1.1914257,-1.8281841,1.0956749,-1.9967506,1.0671859,-2.3010602,1.0882109,-2.747234,1.1378168,-3.3348303,1.1930758,-4.0566053,1.2303858,-4.8986096,1.2268363,-5.840677,1.1615468,-6.8571835,1.0168954,-7.9181724,0.77956086,-8.990638,0.44133192,-10.040041,-0.0003886624,-11.031886,-0.5423915,-11.93328,-1.1757925,-12.714465,-1.8865181,-13.350142,-2.6560464,-13.820584,-3.4624445,-14.112469,-4.281569,-14.219349,-5.0883856,-14.14181,-5.8583736,-13.887243,-6.5688357,-13.469273,-7.20015
